category,Bowel,Bowel,Bowel,Bowel,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cardio_Vascular,Cardio_Vascular,Cardio_Vascular,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Inflammatory,Inflammatory,Inflammatory,Inflammatory,Liver,Liver,Liver,Liver,Liver,Neurological,Neurological,Tumor,Tumor,Tumor,Tumor,Tumor,species
msp_0907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006547590549028811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09616531920809916,0.05531387699898853,0.0,0.018116393846414634,0.0,0.0,0.0,0.0,0.0,0.0006084552037599983,0.0,0.0,0.0,0.0,0.033850121694220775,Clostridium sp. CAG:465
msp_0908,0.0,0.0,0.0,0.0,0.19160938082270224,0.07465026611503171,0.07547210116539119,0.04855002063702939,0.027337318288091914,0.14027019692959394,0.0019188404066059908,0.10074472673427869,0.016142992655549637,0.05969755901645674,0.13445835617211513,0.0,0.031147379342898456,0.010939978171254833,0.08908418228233825,0.002892843484724386,0.21187568508184165,0.0,0.0,0.0,0.0004935160228675184,0.059495638192770685,0.001083152305908792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12462320223763584,0.0,0.013315477060135923,0.007565398883567511,0.046343254731405034,0.028847442973949936,unclassified
msp_0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001876558288759409,0.0,0.08607102364183154,0.0035769762295640825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034297233579603285,0.0,0.0,0.0,0.0,0.0,0.11258557331768514,0.0,0.0,0.03535362038948563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053009366469047026,0.0,0.0,0.0,0.0,Clostridium sp. CAG:768
msp_0910,0.0,0.0,0.022326921139788056,0.0,0.0,0.0,0.0,0.17420234662606152,0.0,0.0,0.009340890392672874,0.007267553970626727,0.0,0.0,0.0,0.0,0.07157808087333849,0.0,0.0,0.06832657275116963,0.13592789925774426,0.0,0.0,0.07405455959128929,0.0,0.0,0.0,0.0,0.0,0.009096805843568864,0.0,0.0,0.07160996915032346,0.0,0.0,0.011283076160621698,0.047866896621225695,0.0,0.0,0.0,Bifidobacterium catenulatum
msp_0911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060035219533504235,0.039052372779615124,0.0,0.0,0.0,0.0,0.03320456299221282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079159912596489,0.0,0.01403874811109408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028720740055259368,0.0,0.0,0.10750521704301604,0.0,0.0,0.0,0.0,0.051954706009109446,unclassified Firmicutes
msp_0912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05031750592905387,0.0,0.0,0.04899110177325142,0.0,0.008820763818599432,0.0,0.0,0.0,0.004205791155690332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059334485891035495,0.0,0.0,0.0,unclassified Clostridiales
msp_0913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057648618748435985,unclassified
msp_0914,0.09240955323586428,0.0,0.0,0.0,0.1253847586797796,0.12228607396447588,0.0,0.0,0.1477855637327507,0.0,0.0,0.0,0.0,0.0,0.19213579018500965,0.03003973720121196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011240114717214135,0.08249386362654262,0.15186303936909462,0.0,0.0,0.07963254521292733,0.0,0.0,unclassified Firmicutes
msp_0916,4.841193434171816e-05,0.0,0.17010440598499776,0.0,0.0,0.013199398626828686,0.0,0.0,0.08314850525955783,0.2235653985607705,0.0,0.0,0.0,0.0,0.12844119188777206,0.021584298469043982,0.0,0.0,0.09357350257448832,0.02330434407274043,0.0439832219093123,0.0,0.17348287577220933,0.0,0.026366608173530343,0.0,0.0,0.014243751506642996,0.0,0.0,0.0,0.17518410787382555,0.0,0.17432125848070673,0.0,0.13399814930292445,0.012707688014394631,0.0,0.0,0.0,Bifidobacterium animalis
msp_0917,0.0,0.0,0.0,0.0,0.10275183095988577,0.06547459770488093,0.07329969797104134,0.0,0.010837127570913733,0.2469743797948136,0.03698714651451988,0.17438741785995152,0.0,0.0,0.0,0.0,0.0,0.0,0.005782140229734417,0.0,0.04408472408359272,0.0,0.0,0.0,0.0,0.09905327908679246,0.0,0.0,0.0,0.0,0.0,0.16846593031239765,0.0,0.0,0.014374171614175217,0.050800925891029955,0.026807217995649286,0.1029779735731398,0.01670791465197992,0.08002114563578414,unclassified Firmicutes
msp_0918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017735304790985465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18969930149495962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027214375212247153,0.0,0.0,0.0,unclassified Prevotella
msp_0919,0.09213815954060493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999769483776978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Sutterella
msp_0920,0.0,0.0,0.0,0.0,0.0,0.0,0.01846261535788622,0.1039532592979845,0.0463541129708366,0.0,0.004988746444425182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07362101738323107,0.0,0.0,0.0,0.0,0.0,unclassified Bacteroidales
msp_0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004205791155690332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846799239466847,0.12682389296134852,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_0922,0.0,0.0,0.0,0.0,0.0,0.0,0.05040307809393009,0.05763381075216407,0.18357503872647488,0.0,0.0038005372439118383,0.0,0.0,0.0,0.03901047566706801,0.0,0.0,0.0,0.0,0.0,0.0,0.007527732921057744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01586933230992924,0.0,0.10581222149903155,0.0,0.0,0.0,0.0,0.0,unclassified Firmicutes
msp_0924,0.0,0.0,0.0,0.0,0.28050731766408893,0.0,0.0,0.07146696356863383,0.11963160860360743,0.01918908687336037,0.0,0.19342448259924694,0.0,0.0,0.1933743770677572,0.0,0.0,0.0,0.0,0.11149655931275469,0.12625552428804532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008742311446722062,0.029016232413796705,0.1930530536530876,0.0,0.0,0.210731153347264,0.0,0.0,Methanobrevibacter smithii 2
msp_0925,0.03956158297132859,0.0,0.10930817233727876,0.0,0.028080028782228154,0.23265671596224669,0.0,0.05436114771912773,0.1255176551775749,0.04400394807712238,0.04479462755274171,0.24034604901631001,0.0,0.0,0.405188883582014,0.23622597682773505,0.046506559782527226,0.0020478595596535865,0.0,0.10946841777526163,0.01450647132964148,0.09793399278349793,0.022670466987281913,0.10938486484457927,0.0,0.14747859558898677,0.03618575353094706,0.0,1.0,0.2791090090517134,0.13328418344631335,0.1987271342605648,0.1655505883865516,0.019199755242469488,0.045807057023248915,0.0,0.0,0.0,0.0,0.022246884213948295,Lactobacillus gasseri 2
msp_0926,0.0,0.0,0.10930817233727876,0.0,0.16454724449400818,0.0,0.0,0.24721152500972143,0.003372532022018793,0.08444704206368377,0.0,0.0,0.0,0.0,0.028618845570131658,0.12363572919778268,0.0,0.0,0.0,0.10658188679375487,0.01450647132964148,0.13368946583863947,0.0,0.0,0.0,0.010938954293370952,0.0,0.0,0.0,0.0,0.0,0.0677809075068667,0.10046889789993005,0.0,0.0,0.0,0.0,0.017425312894917003,0.0,0.0,unclassified Dialister
msp_0927,0.0,0.0,0.0,0.0,0.1253847586797796,0.0,0.0,0.0,0.0,0.0,0.0035769762295640825,0.0,0.11205513741743177,0.14724393632199176,0.0,0.0,0.0,0.014176656651588094,0.0,0.15490534589527466,0.01450647132964148,0.0,0.0,0.01073551326142488,0.0,0.0,0.0,0.0,0.0,0.011886795347831016,0.0,0.0,0.00425191511900888,0.02192466482523484,0.0,0.0,0.0,0.0,0.0,0.14204111634864275,unclassified Coprobacillus
msp_0928,0.0,0.0,0.0,0.0,0.0,0.01174073336309587,0.0,0.0,0.0,0.0,0.0,0.014943810851478223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005220700099095982,0.0,0.09661961935282408,0.27826731525312043,0.03485175155692173,0.035985671195758115,0.08224930451405037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053009366469047026,0.0,0.0,0.0,0.09211626559080993,unclassified
msp_0929,0.0,0.0,0.0,0.0,0.0,0.0853704124087339,0.10394964381498877,0.13709294344432008,0.0,0.14446312203682024,0.0030946609019122193,0.0474182089840292,0.0658560725342467,0.06578984388854951,0.07183161667035758,0.0036747258368981938,0.0,0.0,0.0,0.06997968971186877,0.10220685299508431,0.008081988563659583,0.0,0.06327196016814277,0.09096087558448634,0.06990794054815837,0.10509969473961367,0.08622256055350892,0.0,0.0,0.0,0.030361925201274176,0.0,0.2644549061308819,0.21661425751459215,0.20434000940271263,0.022348474848474145,0.0,0.16552496741579395,0.08111730850534003,unclassified
msp_0930,0.0,0.0,0.0,0.0,0.22159184530502307,0.0,0.0,0.0,0.0,0.0,0.0022400997467028256,0.05990417218188443,0.0,0.0,0.0,0.0,0.0,0.0,0.04040314594568489,0.0,0.0,0.0,0.03135592207358679,0.0,0.0,0.0200046521315958,0.03721472859118829,0.0,0.011966356284278277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028286669714397937,0.0445814059626765,0.06101313533782724,0.0,unclassified Lachnospiraceae
msp_0931,0.0,0.0,0.0,0.0,0.0720616612814805,0.0,0.0,0.0,0.0,0.0960816755562911,0.0035108239345134117,0.04919267438794261,0.0,0.0,0.0,0.0,0.0,0.0,0.0032395775962791177,0.0,0.20686870062961232,0.0,0.09039115249503582,0.0,0.007776557451241827,0.04577580174927679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005670623017315709,0.0,0.0,0.20757958049068237,0.0,0.0,unclassified Clostridiales
msp_0932,0.0,0.0,0.0,0.0,0.14334294647151682,0.0311175432470634,0.0,0.03352591076350213,0.0,0.10098091080282945,0.0,0.1509247360025918,0.0,0.0,0.027209573286013627,0.0,0.0,0.0,0.01716573294594895,0.0,0.0,0.0,0.04857520521621861,0.0,0.0,0.027617898666743048,0.0,0.016833633848702477,0.0,0.0,0.0,0.05055250912434456,0.0,0.0,0.08985599382086179,0.006023871712656855,0.0,0.11669426810144451,0.0,0.0,unclassified Firmicutes
msp_0933,0.0,0.0,0.0,0.0,0.0,0.0,0.019781373597735248,0.0,0.0454081106653093,0.0,0.05313292869021853,0.21098920697175944,0.043890494090883046,0.0,0.07926907112371046,0.12300984870605929,0.0,0.08017012357254716,0.0,0.0,0.0,6.245797385453067e-05,0.0,0.0,0.0,0.006319833039657882,0.0,0.0,0.0,0.07017086070149124,0.0,0.17906630417019845,0.17400743834791618,0.05743001481731071,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Blautia
msp_0934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04394761851071708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteroides salanitronis
msp_0935,0.01860484696255947,0.0,0.0,0.0,0.24820422091450905,0.2762837829196531,0.03963665717390193,0.27050414903205894,0.14841177374856743,0.14446312203682024,0.12275488244251792,0.29236139016781204,0.0,0.0,0.16629323798970178,0.15358658654033217,0.0,0.0,0.05761630398651448,0.024262543335163728,0.0,0.07938997986700383,0.0,0.0,0.0,0.07626040487054629,0.0,0.0,0.0,0.0,0.0,0.030361925201274176,0.13458902372272366,0.0,0.0,0.0,0.0027407560105155424,0.027534891650784044,0.03190842745364703,0.0,Peptostreptococcus anaerobius
msp_0937,0.0,0.0,0.0,0.0,0.0,0.0,0.02873401579096083,0.0,0.0,0.0,0.09913728187375209,0.1584188503684648,0.03427568909239089,0.0,0.0,0.05913512624142589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593811734590034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01684268949979246,0.0,0.11202474892909751,0.0,0.06861122964171543,0.009469407756576197,unclassified Burkholderiales
msp_0938,0.010984073773029205,0.0,0.0,0.0,0.0,0.02746056784662167,0.030310384897689713,0.0,0.0,0.04294251483538665,0.0,0.0,0.0,0.0,0.03804057774477185,0.0,0.0,0.02221782770032154,0.04895156347853066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06551174713904633,0.0,0.0,0.0,0.0,0.1604575507702666,0.10650787884639301,0.03008431458853769,0.0,0.0,0.0,0.12435112358418601,0.019942767158529374,0.0,Firmicutes bacterium CAG:536
msp_0939,0.0,0.0,0.0,0.0,0.18391467031997127,0.11618090224557133,0.0,0.0,0.031061240761055296,0.07022512876789871,0.0,0.009646102469984529,0.0,0.0,0.13937175638154017,0.046311415011902696,0.0,0.03663662154503944,0.23603497023713593,0.0,0.0,0.026575467930561338,0.0,0.0,0.0,0.11398655825653096,0.04700627623691386,0.0,0.0,0.0,0.0,0.015376944712253105,0.0,0.0,0.032923946306982456,0.003349953732573109,0.0,0.14705418440539356,0.12113736798402885,0.0,unclassified
msp_0940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07912379054173191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178100322271856,0.0,0.0,0.0,0.009011490126438119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08524071814500711,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Eggerthella
msp_0941,0.0,0.0,0.0,0.0,0.0,0.0,0.01846261535788622,0.0,0.0,0.0,0.0035769762295640825,0.0,0.0,0.04812786468333552,0.0,0.0,0.0,0.029446295488903745,0.0,0.0,0.0,0.0,0.0,0.0,0.03466132839068347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14204111634864275,unclassified
msp_0942,0.0,0.0,0.0,0.0,0.08428174539785033,0.13018962500137174,0.0,0.0,0.0,0.2416797213477298,0.0,0.12387605281045842,0.0,0.0,0.08033983428941328,0.0,0.0,0.07305272165104555,0.0,0.09412691603858821,0.298368318215787,0.050264914872661264,0.0,0.19962104287719046,0.01547578912377734,0.0,0.0,0.0,0.0,0.0,0.0,0.10290588134754344,0.0,0.047236732615183685,0.012833417364161178,0.11648395164910952,0.04083590320148829,0.09221921462730817,0.0,0.008342225158277667,unclassified Eggerthellaceae
msp_0943,0.0,0.0,0.08198112925295901,0.0,0.0,0.0,0.0,0.0,0.0,0.11379335342920772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10083279982786733,0.0052814059142017485,0.0,0.0949680019279895,0.0,0.0029141075742735137,0.0,0.0,0.0,0.0,0.0,0.06635394103303797,0.0,0.0,0.0,0.30166422652577957,0.0,0.0,0.0,0.0,unclassified
msp_0944,0.0,0.0,0.0,0.0,0.160426475954374,0.0,0.09181145126195774,0.13578723078040428,0.03908056448104962,0.04314335586625414,0.0,0.01914454191077904,0.02134328816740204,0.0,0.07909158800027807,0.0,0.0,0.0,0.16068863902538544,0.0,0.0,0.03502104874333585,0.0,0.0,0.0,0.0593811734590034,0.10577369901040419,0.0,0.0,0.0,0.0,0.0,0.0,0.027708411278694233,0.1695835728094747,0.0,0.0,0.023982002405521573,0.023931320590235287,0.044532605150665254,unclassified
msp_0945,0.0,0.0,0.0,0.0,0.016757578817374382,0.0,0.0,0.1515601476211525,0.10946051734289332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050550024897653596,0.0,0.0,0.0,0.0,0.0,0.07360826617537504,0.0,0.0,0.07506459120300554,0.0,0.0,0.13940618012421518,0.0,0.17004493447604124,unclassified Coprococcus
msp_0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08345099900174396,0.0,0.08607102364183154,0.0,0.015319936599803243,0.0290025061551,0.0,0.0,0.09105361941507845,0.24471202076683043,0.023027456599299202,0.0,0.19410034668130974,0.0,0.0,0.0,0.11314426492083413,0.0,0.0,0.04366305440782223,0.0,0.0,0.03958733609623454,0.0,0.09674661048125917,0.05692612917423331,0.0221796711593702,0.0,0.0,0.07587621567838877,0.12257467896155487,0.16552496741579395,0.14844201716888417,Collinsella intestinalis
msp_0947,0.0,0.0,0.2187056648378542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050717042903818926,0.0,0.0,0.0,0.04545767625631618,0.0,0.0,0.02940285681018416,0.0,0.0,0.0,0.0,0.004382930691985153,0.19552465722520587,0.03493220166790567,0.00019124183245013767,0.06881730631808182,0.1955825804283107,0.0,0.0,0.0,0.006069155591720725,Clostridium sp. 26_22
msp_0948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015201404911107856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978735739496717,0.0,0.0,0.0,0.0,0.0,0.02017601398361201,0.0,0.0,0.059334485891035495,0.0,0.0,0.0,unclassified Prevotella
msp_0949,0.0,0.0,0.3770011540166292,0.0,0.02256945196183089,0.023881765572841752,0.04114513186184031,0.0,0.0,0.00302985582210953,0.0,0.187944651210215,0.06741649564221032,0.05084156911813767,0.014399240828933213,0.06639777758578,0.0,0.0,0.025007811240538805,0.0,0.200887259568422,0.0,0.0,0.0,0.0,0.0,0.08528423550880872,0.0,0.030459712981431457,0.0,0.0,0.0,0.009767436475672853,0.0006862038322349137,0.0,0.0,0.029104262379764316,0.0,0.26242419292802843,0.0,unclassified Erysipelotrichaceae
msp_0950c,0.0,0.0,0.0,0.0,0.1984910495466443,0.0,0.0,0.0,0.05334500345046931,0.2397818658083773,0.049451695154393904,0.20377753337275487,0.0,0.0,0.0,0.0,0.13236940668720015,0.0,0.0,0.0,0.0,0.03760603719571047,0.03176784893511694,0.0,0.034657390347897964,0.0,0.0,0.0,0.0,0.0,0.0,0.034347143455616166,0.0,0.0,0.010979320586905445,0.044662800551130755,0.04253166390745566,0.16441253228810024,0.0,0.0,Sanguibacteroides justesenii == Gabonibacter massiliensis
msp_0951,0.0,0.0,0.0,0.0,0.018958989799720403,0.0,0.07188129086184106,0.0,0.006547590549028811,0.0,0.0,0.0,0.0,0.0,0.05031750592905387,0.0,0.1715159811546388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017425312894917003,0.0,0.003156469252192047,unclassified Alistipes
msp_0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07912379054173191,0.0,0.0,0.09494263769376098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032003110347289,0.0,0.08524071814500711,0.0,0.0,0.0,0.0,0.0,0.0,Agathobaculum desmolans
msp_0953,0.0,0.0,0.0,0.029299122312504495,0.06520103956176158,0.0,0.0,0.00892507676724653,0.0,0.07978620331555093,0.0,0.0,0.0,0.0,0.0,0.0,0.026092403141634073,0.0,0.0,0.0,0.04451656875082771,0.0,0.08309489698388169,0.0,0.04336642794822159,0.10326228968968346,0.002583728852871054,0.003953514241146303,0.0,0.0,0.024836607254582456,0.0968468341402207,0.0,0.0,0.04242167569727153,0.2740793382606622,0.1197345180364916,0.07339860886363152,0.0,0.0,unclassified Ruminococcaceae
msp_0954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021744689215076586,0.0,0.015754627712311797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06924733475862979,0.0,0.0,0.0,0.042139934324545894,0.0,0.0,0.0,0.017425312894917003,0.0,0.0,unclassified Burkholderiales
msp_0955,0.0,0.0,0.0,0.0,0.1508216437043167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028290152219981424,0.11059021994139083,0.0,0.017163787956794276,0.0,0.0,0.0,0.032003110347289,0.0,0.00595409302798098,0.08585286020612388,0.14069805676807073,0.0,0.0,0.0,0.0,Firmicutes bacterium CAG:345
msp_0956,0.14078571714162266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13011898605348338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Fusobacterium
msp_0957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092732985581541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011808746096445156,0.0,0.0,0.0,0.12424430000895868,0.008537027936718936,0.09093235061008817,0.0,0.0,0.0,0.0,0.0,0.0,0.2116244429980631,0.053009366469047026,0.0,0.0,0.12240653749297882,0.06149185999833172,unclassified Firmicutes
msp_0958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15738168717722634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Flavonifractor
msp_0959,0.0,0.0,0.0,0.0,0.0726410953451264,0.0,0.0,0.0,0.0,0.14237432196100896,0.0,0.0,0.0,0.0,0.0,0.0,0.021018695248063605,0.0,0.049326906994856146,0.0,0.0,0.0,0.0,0.0,0.0,0.07702565073944537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02540207186484952,0.0,0.0,0.04093710602709949,0.050677771210636546,0.05631733211340243,unclassified
msp_0960,0.0,0.05787990801732327,0.0,0.0,0.0,0.0,0.06961466601182507,0.0,0.0,0.11997975028643655,0.0,0.0,0.0,0.08688268679218665,0.0,0.014200054488271493,0.0,0.08728229499855168,0.0,0.0,0.17361461812822804,0.04953623327501465,0.13558672874255376,0.0,0.10798898436468098,0.04101497703996926,0.0,0.05188701999718156,0.0,0.0,0.0,0.012480297269693989,0.0,0.0,0.12160795782108218,0.0,0.0,0.0,0.11012487998548073,0.0,unclassified
msp_0961,0.0,0.0,0.0,0.0,0.01618247090834024,0.0,0.07352429179582601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16993527196169628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09674661048125917,0.0,0.0,0.0,0.13734810303549758,0.0,0.0,0.06403714766560105,0.15339008440784696,unclassified Clostridiales
msp_0962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03620461546412466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018908524069362765,0.0,0.0,0.0,0.04951336593165565,0.05030748605566512,0.0,0.0,0.09921715140906283,0.0,0.0,0.1718877624271578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Anaerotruncus
msp_0963c,0.0,0.0,0.0,0.0,0.12718885592697074,0.0,0.0,0.026110439095758615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05991539411688235,0.0,0.07480587520923905,0.0,0.0,0.0,0.0,0.0,0.17599608229140765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699408718055025,0.0,0.0,0.07963254521292733,0.06403714766560105,0.0,Campylobacter hominis
msp_0964,0.0,0.0,0.10930817233727876,0.0,0.03196672333522736,0.0,0.0,0.0,0.002698025617615037,0.0,0.0,0.005266490473866373,0.0,0.0,0.0,0.0830398508382039,0.2412527788718598,0.034083039812261615,0.09784021950329679,0.08015232572733359,0.0,0.0,0.0,0.0,0.07645620681453784,0.004041129079707049,0.02913328752971637,0.0,0.0,0.0,0.0,0.018951562520646413,0.0,0.0,0.1310049004216127,0.0,0.0,0.0,0.0,0.04380603983957982,Clostridium sp. CAG:571
msp_0965,0.0,0.0,0.0,0.0,0.0,0.0033100832784542355,0.0,0.0,0.0,0.0,0.0,0.09076547987657552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08682273058620264,0.10411122536820727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015554037498116074,0.0,0.0,0.0,0.0,0.0,unclassified Oscillibacter
msp_0966,0.0,0.0,0.0,0.0,0.0,0.0297835683162303,0.0,0.0,0.0,0.08444704206368377,0.0,0.0,0.0,0.0,0.0,0.0,0.13858955002767964,0.0,0.09366918801625725,0.0,0.0,0.0,0.0,0.0,0.07807648265713817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1657294571043429,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_0967,0.050226939992819665,0.0,0.0,0.0,0.018958989799720403,0.027802755607950286,0.0,0.11165521818118464,0.0,0.04667664656020288,0.10872196006968968,0.1644441775238187,0.0,0.023832894240204835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057579723258000516,0.009011490126438119,0.0,0.0,0.0,0.02883173589972215,0.0045700069388629905,0.0,0.0,0.030361925201274176,0.05040669420469992,0.0,0.0,0.053009366469047026,0.11202474892909751,0.01991464330847659,0.0035921496926418907,0.0,unclassified Sutterella
msp_0968c,0.0460897348535015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502622948898334,0.0,0.0,0.0,0.0,0.0,0.030699933348643092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Veillonella magna
