msp		CD:CHN:PRJEB15371	CD:ESP:PRJEB2054	UC:ESP:PRJEB2054	acute diarrhea:USA:PRJNA321753	CRC:AUT:PRJEB7774	CRC:CHN:PRJEB10878	CRC:FRA:PRJEB6070	CRC:GER:PRJEB27928	CRC:GER:PRJEB6070	CRC:ITA:PRJNA447983	CRC:JPN:PRJDB4176	CRC:USA:PRJEB12449	NSCLC:FRA:PRJEB22863	RCC:FRA:PRJEB22863	melanoma:USA:PRJNA397906	ACVD:CHN:PRJEB21528	atherosclerosis:SWE:PRJNA177201	ob:DNK:PRJEB4336	GDM:CHN:PRJEB18755	IGT:SWE:PRJEB1786	T1D:LUX:PRJNA289586	T2D:CHN:PRJNA422434	T2D:ESP:PRJNA361402	T2D:SWE:PRJEB1786	BD:CHN:PRJNA431482	RA:CHN:PRJEB6997	SPA:CHN:PRJNA375935	VKH:CHN:PRJNA356225	LC:CHN:PRJEB6337	LC:GBR:PRJEB38481	NAFLD:ESP:PRJEB14215	NAFLD:ITA:PRJEB14215	NAFLD:USA:PRJNA373901	ME/CFS:USA:PRJNA379741	PD:GER:PRJEB17784	adenoma:ITA:PRJNA447983	adenoma:JPN:PRJDB4176	advanced adenoma:AUT:PRJEB7774	large adenoma:FRA:PRJEB6070	small adenoma:FRA:PRJEB6070	Enriched
msp_1523	Desulfovibrio sp. Zagget14	0.06447646963746022	0.0	0.0	0.0	0.0	0.17973353030802142	0.04813089151082894	0.0	0.0	0.044809580697794754	0.0	0.0	0.11205513741743177	0.04812786468333552	0.0	0.02846449975571242	0.0	0.0	0.0	0.0	0.0	0.05467135758857644	0.0	0.0	0.0	0.0	0.0	0.007439919595370856	0.0	0.0	0.0	0.0	0.0	0.03008431458853769	0.0	0.0570870100435891	0.0	0.0	0.2332781807818324	0.057648618748435985	Enriched
msp_1524	unclassified	0.0	0.0	0.0	0.0	0.0	0.07353020290306109	0.0	0.2214338780736101	0.0	0.0	0.0	0.020457310498946748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027257468604709297	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1525	Clostridium hylemonae	0.03463673133583777	0.0	0.0	0.0	0.08267891102654597	0.08846273323302116	0.14198915902070555	0.18668934828225195	0.1846175155093707	0.0	0.062003358896996784	0.19606987102992898	0.05803111724832116	0.0	0.1540624732379261	0.11000900536661679	0.0	0.0	0.0	0.07480587520923905	0.0	0.018395681149438545	0.0	0.06557275871971159	0.0	0.023770762764122953	0.0	0.0	0.029945532214760023	0.0	0.0	0.0	0.0	0.07163737590895729	0.0	0.0	0.010783089883229112	0.027534891650784044	0.1400938380130338	0.0	Enriched
msp_1526	unclassified Succinatimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08859715068285401	0.0	0.0	0.0	0.0	0.014200054488271493	0.0	0.02126678395760239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1527	unclassified Ruminococcus	0.005633942014700678	0.0	0.0	0.0	0.0	0.12323503182646482	0.0	0.03028810935107999	0.13871191829794402	0.0	0.0	0.20817401500770444	0.0	0.0	0.04104359492007479	0.1105231038371811	0.0	0.0	0.04193689536986848	0.0	0.0	0.06988881416613028	0.0	0.0	0.0	0.05543885862958847	0.0	0.0	0.03838215980461699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1528	Olsenella sp. An188	0.0	0.0	0.0	0.0	0.0	0.0	0.0761085466425394	0.0	0.032562920822470476	0.0	0.0	0.0	0.0	0.0	0.0	0.059325730999657766	0.0	0.021744689215076586	0.0	0.0	0.01450647132964148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053009366469047026	0.03440130085224254	0.0	0.0	0.14204111634864275	Enriched
msp_1529	unclassified Lachnoclostridium	0.0	0.0	0.0	0.0	0.24703067849883772	0.0	0.0	0.0	0.0	0.0	0.0035769762295640825	0.0	0.0	0.0	0.028351748334586327	0.0	0.3183273183279359	0.06377141833067859	0.0	0.0	0.015859520492243852	0.0	0.0	0.0	0.0	0.0	0.06008934126616727	0.0	0.0	0.0	0.0	0.0	0.06271580214862028	0.019525174822850325	0.0	0.0	0.0	0.02931133627341529	0.0	0.0	Enriched
msp_1530c	unclassified	0.0	0.0	0.0	0.0	0.027963507331461655	0.07252158425324022	0.0	0.0	0.032562920822470476	0.0	0.0	0.0	0.044246937815146735	0.053803213921136	0.0	0.0	0.0	0.0	0.070675290919363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16592516889239894	0.0	0.2641031179858348	0.0	0.0	0.0	0.0	0.0	0.1184754259297727	Enriched
msp_1531c	unclassified Olsenella	0.0	0.0	0.0	0.0	0.032382257162626917	0.10032470783032134	0.06762648464789829	0.0	0.0	0.029056602130649423	0.00542995884755136	0.1116932255486679	0.0	0.0	0.0	0.0	0.0	0.06912504471342422	0.05809810874556347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058195357410943775	0.0	0.07755601188228269	0.0	0.0	0.12833685926763402	0.030284341996007214	0.1841901843669254	Enriched
msp_1532	unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1533	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052018955190283885	0.0	0.0	0.0	0.0	0.0	0.0	0.03804904928665419	0.0	0.07236540291568348	0.0	0.0	0.0	0.0	0.0	0.0	0.16444716105287552	0.0	0.0	0.0	0.0	0.008993000983782633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1535	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05386817404379275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14050667540614195	0.0	0.0	0.0	0.0	0.01991464330847659	0.0	0.0	Enriched
msp_1538	unclassified Firmicutes	0.0	0.0	0.0	0.0	0.063117616395463	0.0	0.04783652956326796	0.07968902995005658	0.022414101666440377	0.16200770366103595	0.0	0.11393150175486091	0.0	0.05239153719479423	0.013358418109880794	0.02035016704853292	0.11807419327960132	0.0	0.2559950858625601	0.03801961295263612	0.0	0.02690714857528971	0.024340095857520973	0.0	0.0	0.0	0.021618935956160105	0.0	0.0	0.0	0.0	0.10839616615289559	0.0	0.0	0.21540273997384213	0.0	0.004111134015773317	0.0	0.16544355823562	0.0	Enriched
msp_1540	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1541	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.14887173515403698	0.18040732981520957	0.013227911508274712	0.05424426049061576	0.084270289880669	0.06280087984667473	0.0	0.26020594157882704	0.0	0.21885260939906406	0.17495941873590404	0.03843471618958888	0.0	0.018244158206232503	0.09041360935548083	0.0	0.1909557236581036	0.034938742845380476	0.0	0.048728542547724144	0.0	0.06386831630469374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20051170422349468	0.20478869656002513	0.0	0.0	0.04524627508258368	0.250489318729414	0.0	Enriched
msp_1542	unclassified Firmicutes	0.0	0.0	0.0	0.0	0.0	0.0	0.04813089151082894	0.1039532592979845	0.07886691186455391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1543	Streptococcus oralis	0.07209722164045468	0.0	0.0	0.08668974137445545	0.0	0.19518827964445182	0.0	0.06737423839757987	0.14437496384431509	0.052563147100113505	0.14470180907726785	0.10888278750600265	0.0	0.0	0.060745148681638536	1.0	0.2102710618472995	0.0	0.0	0.1608714565023144	0.0	0.0	0.0	0.1108046415356196	0.0077095157333551476	0.0915380685374423	0.0	0.0	1.0	0.2851951786428937	0.0	0.0	0.25960631412581553	0.0	0.0	0.0	0.06923519192347022	0.00822358604796461	0.0	0.060497240215642734	Enriched
msp_1545	unclassified	0.0	0.0	0.0	0.0	0.11820253512328256	0.14935564577666244	0.1181011454519678	0.16618889693809782	0.056014120775771455	0.008563638064584914	0.0	0.020198679907297176	0.04904936579681557	0.1214616235565349	0.019251906859557813	0.0	0.10028658025608599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007833757693040858	0.008740290506640807	0.0	0.0	0.0	0.0	0.0	0.0	0.033278625179466746	0.05720203396996859	0.0	0.0	0.07183071798994671	0.07695872935577033	0.0	Enriched
msp_1546	unclassified Muribaculaceae	0.0	0.0	0.0	0.0	0.0	0.0032127278879114547	0.0	0.0	0.0011554182760554665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04548856016207385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06915725370704932	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1548	unclassified Ruminococcaceae	0.0	0.0	0.0	0.0	0.0	0.051498187443794516	0.027058743391747467	0.03028810935107999	0.20262423105935518	0.0	0.0	0.13871740734900942	0.0	0.0	0.2558842548131121	0.04265159314062733	0.0	0.0	0.0	0.0	0.0	0.04971785099554632	0.0	0.012643461393634758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058454212185089	0.0714613255404047	0.0	0.0	0.0	0.08082246907356248	0.0	Enriched
msp_1549	unclassified Oscillibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023108365521109387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07362101738323107	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1550	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.0	0.023068298949979943	0.07598879319680342	0.0281992742234193	0.08219221574680668	0.0	0.0	0.0	0.0	0.03964298548490355	0.0	0.050975862464383924	0.0	0.0	0.0	0.06935345999814294	0.0	0.018564732722647085	0.0	0.05763196553558828	0.0	0.13334386285841413	0.0	0.023179369549616767	0.006128955271871684	0.0	0.0	0.0	0.0	0.0	0.12821756211476987	0.0	0.046842262316492786	0.01991464330847659	0.0	0.006312938504384128	Enriched
msp_1551	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.08190546073123994	0.0	0.0020569877470956663	0.005629674866278221	0.0	0.0	0.0035769762295640825	0.0	0.0	0.0	0.0	0.030335679409731735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010709026462912628	0.0	0.0	0.0	0.07963254521292733	0.0	0.0	Enriched
msp_1552	unclassified Lachnospiraceae	0.0	0.0	0.0	0.0	0.0	0.039259132860283014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02930856030660236	0.0	0.0	0.08718320096034536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1553	unclassified Blautia	0.0	0.0	0.0	0.0	0.10358443257976059	0.0	0.0	0.0	0.0	0.22633563764926923	0.005622238056415677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07767081052413422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08835011845230054	0.03440130085224254	0.15203669739022846	0.03299271457216685	0.0	Enriched
msp_1554c	Kluyvera georgiana	0.09600477824747863	0.0	0.0	0.0	0.0	0.01506380907306691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02476025136037458	0.0	0.0	0.0	0.0	0.0	0.0025303426534536945	0.0	0.0	0.050784509558033375	0.01837713594058432	0.0	0.0	0.036081954116848294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1555c	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07362101738323107	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1556	Holdemania filiformis	0.0	0.0	0.0	0.0	0.21379854581101065	0.026680279192692495	0.014409224885344334	0.0	0.0	0.1449367984244488	0.15066635192649327	0.11716841123779241	0.0	0.11539014858545457	0.029275262426562938	0.15047015087183932	0.0016377438619804385	0.04295372716985231	0.04221406767386911	0.0	0.098032033396076	0.016855934160751606	0.0	0.02141106449567388	0.0	0.07553726946608108	0.0	0.0	0.0	0.0	0.008901716603411757	0.09699075854823605	0.0	0.0	0.0	0.12247404569659487	0.04897167079415323	0.0	0.1293745389237496	0.0	Enriched
msp_1557	unclassified Eggerthellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.019781373597735248	0.06160287192798883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010958583052506722	0.0	0.0	0.0	0.03502104874333585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03703849877004311	0.07342695616750108	0.0	0.0	Enriched
msp_1558	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.12149612239969305	0.26916201502724985	0.0	0.012390725191861445	0.10251711300479718	0.09356022994008233	0.037146016856686156	0.15594564970542965	0.0	0.0	0.3042007089915184	0.1560721525572578	0.0	0.04864749621125183	0.0	0.12592894205888944	0.20205498538313343	0.031087288688680877	0.03151267458316276	0.23347333702484563	0.0	0.01119735765450427	0.0	0.0	0.0	0.0	0.048956921620522204	0.0651672549433803	0.13548146820663648	0.0	0.04494439130976656	0.0	0.0	0.040648619870752134	0.0	0.0	Enriched
msp_1559c	Porphyromonas sp. HMSC065F10	0.0	0.0	0.0	0.0	0.0	0.0229429277600344	0.0	0.0	0.0	0.0	0.0	0.0058358407953654256	0.0	0.0	0.07075427567650976	0.012035629304590368	0.0	0.0	0.0	0.0	0.0	0.0783086853588677	0.0	0.0	0.0	0.013876970808722975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011010689180177783	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1560	unclassified Bacteroidales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005354193631415467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1561	unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14991607732590112	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1562	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.0	0.15051896061450123	0.036527899748497863	0.09429272898150792	0.0	0.03690826857848465	0.04191034214854419	0.0847521759419479	0.22908661285621554	0.11204889504676938	0.011302105305000464	0.008511357599518404	0.0	0.0	0.0	0.0630706825395412	0.0	0.0	0.0	0.0	0.0	0.08671849116194705	0.025967862668357888	0.0	0.0	0.04958957264598871	0.0	0.0	0.010661156102663804	0.1297639531072668	0.03511887606078129	0.0	0.009074080967838077	0.0	0.019942767158529374	0.0	Enriched
msp_1564	unclassified Firmicutes	0.0	0.0	0.0	0.0	0.030594658225412758	0.006233904716269649	0.0	0.0	0.0	0.1655985238585562	0.022118190787434478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10083279982786733	0.0	0.14763086328702338	0.0	0.01185966783006723	0.1273533577193244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11142463678879623	0.037704237719592755	0.050286524936212676	0.22363074728259533	0.0	0.0	Enriched
msp_1565	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017425312894917003	0.0	0.0	Enriched
msp_1566	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1567	Clostridium disporicum	0.0	0.0	0.0	0.0	0.07412615706401014	0.010392434019995064	0.0	0.08343888967428399	0.017061808305368388	0.0	0.0	0.12027525541667783	0.0	0.0	0.09682389525585137	0.016442175565008474	0.0	0.0073244354897410244	0.03382740846207447	0.0	0.0	0.0	0.022670466987281913	0.0	0.0	0.11621582653053832	0.0	0.010617986245553858	0.025321166790728985	0.0	0.0	0.16353341436330676	0.0	0.029372259805377027	0.0	0.0	0.00883686625516219	0.14516252089155487	0.0	0.05677962154414862	Enriched
msp_1568	unclassified Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07164769108884111	0.027257468604709297	0.0	0.03440130085224254	0.0	0.0	0.0	Enriched
msp_1570	Porphyromonas asaccharolytica	0.0	0.0	0.0	0.0	0.2850221266738725	0.14919318332288278	0.2506001940303761	0.3424159634438777	0.26884893989022685	0.0	0.10904017068452772	0.2692765596887885	0.0	0.0	0.08882189736573466	0.03827366644780806	0.0	0.0	0.0	0.0	0.0	0.048709489430119775	0.0	0.0	0.0	0.0	0.0	0.004168867551397901	0.0	0.0	0.0	0.0	0.0	0.03398291782212672	0.0	0.0	0.0	0.01991464330847659	0.0	0.0	Enriched
msp_1571c	Tissierellia bacterium S7-1-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04177974154786969	0.0	0.0	0.08903532401466285	0.018678805454651774	0.09318598290983571	0.0	0.0	0.0	0.0	0.0	0.04491125634928335	0.0	0.0	0.0	0.002726100633997804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017425312894917003	0.0	0.0	Enriched
msp_1572	unclassified Pseudoflavonifractor	0.0	0.0	0.0	0.0	0.0	0.09858189272191416	0.0	0.0	0.0	0.08444704206368377	0.0	0.282379095470768	0.0	0.0	0.16452234173005106	0.017021609723475013	0.08110716481109102	0.020788878700128167	0.00496007247615106	0.0	0.0	0.07782595132741364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10725583238658747	0.18104066896698753	0.0	0.14069805676807073	0.0	0.0	0.0	0.0	Enriched
msp_1573	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1574	unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.05042283872563033	0.060035219533504235	0.03610502389058759	0.0	0.0	0.0	0.0836701037985372	0.0	0.0	0.0	0.0	0.0020478595596535865	0.0	0.008820763818599432	0.0	0.0	0.0	0.004205791155690332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10022171072986225	0.029204430647902815	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1575	unclassified Ruminococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.07713704051608723	0.02402160396809791	0.03193671080665374	0.0	0.0	0.0	0.0	0.0	0.0	0.0027225690125215773	0.0	0.0	0.10048136970661777	0.0	0.0	0.0	0.0	0.007432278411755702	0.0	0.07534764324436855	0.033729166027076665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0699408718055025	0.0	0.0	0.0	0.2378522627579467	0.30670975012482743	Enriched
msp_1576	unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11976050347340753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1577	unclassified Firmicutes	0.0	0.0	0.0	0.0	0.0	0.051321217727492804	0.017143857118037203	0.0	0.044462108359782024	0.0	0.0	0.0	0.07926641412492995	0.0	0.0	0.0	0.0	0.0	0.0	0.008820763818599432	0.0	0.0	0.0	0.0	0.0	0.0	0.08501563128262007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11684260397057077	0.0	Enriched
msp_1578c	Bacteroides oleiciplenus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07682290461360225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05274204295838101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03228175114260665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1579c	unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06734122901574006	0.0	0.0	0.0	0.0	0.0	0.0	0.054099374946280504	0.0	0.11423118864156483	0.0	0.0	0.0	0.04030651456022171	0.13415555380656924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08805805818829919	0.17827152120043163	Enriched
msp_1580c	unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023108365521109387	0.0	0.0	0.0	0.0	0.09670100801240925	0.0	0.0	0.0	0.0	0.07239268952315801	0.0	0.0	0.03504866513229781	0.0	0.017625667111484757	0.0	0.12911512777913078	0.0	0.10496980064720825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004513447150287065	0.0	0.06403714766560105	0.08661678704807499	Enriched
msp_1581	unclassified Flavonifractor	0.0	0.17010345435994295	0.10930817233727876	0.0	0.2497742007901451	0.09896861612063157	0.2303333414103099	0.06068614226811142	0.04557945891926457	0.0	0.03939828295786159	0.017996000249507173	0.21414081425706796	0.16296751435346832	0.0461751868933979	0.007350717926856806	0.012487679876150952	0.02370953800611735	0.012934460414928056	0.051186664919549346	0.1797412322454302	0.0001249159477090681	0.09166199015381174	0.0	0.002085077771513589	0.005556683389585987	0.02644346454873073	0.0	0.0	0.0	0.036477028731434824	0.0	0.0	0.19529419723794708	0.11683966804641739	0.0	0.0	0.0	0.01927185399745915	0.13040849528017084	Enriched
msp_1582	unclassified Butyricimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004165122575444308	0.0	0.0	0.0	0.012410169677830369	0.0	0.0	0.0	0.0	0.007009651926150552	0.0003029117202173376	0.0	0.0	0.022710230556202936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1583	unclassified Mycoplasma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06857712080240021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1584	Pseudoflavonifractor capillosus	0.0	0.0	0.11163460569894045	0.0	0.07091303522357294	0.0	0.15892843193030481	0.0	0.0	0.0	0.0	0.07467734255900123	0.347226769203	0.08781465889293646	0.08604201125037136	0.0	0.09382889797799202	0.0	0.0011654014420098956	0.020857968138090453	0.15062280728560856	0.02380850068743254	0.007856742013183865	0.0	0.0	0.024148885402681532	0.0706015561739456	0.0005436477680716014	0.0	0.0	0.0	0.0	0.0	0.26611154406217724	0.11647323342079187	0.0	0.0	0.0	0.21445264471908446	0.0	Enriched
msp_1586	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011554182760554665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1587	unclassified	0.0	0.0	0.0	0.0	0.0	0.10052484996060726	0.0	0.23761107743652862	0.13531687134659576	0.0	0.04100642355511661	0.1197059050951786	0.0	0.0	0.19151649674363175	0.0	0.0	0.0	0.0	0.08841942309951517	0.0	0.0	0.0	0.01517150451822156	0.0	0.0	0.04212364001585662	0.0	0.0	0.0	0.0	0.0	0.0011240114717214135	0.20737380264854263	0.17749603549781262	0.0	0.0	0.0	0.0	0.0	Enriched
msp_1588	unclassified Oscillibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.02873401579096083	0.0	0.031310500790836984	0.0	0.0	0.0	0.031639097623745456	0.0	0.07909158800027807	0.0035921477282038518	0.13109822299915633	0.0039381914608723045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029175942386663007	0.02992657581061448	0.0	0.021562729752563233	0.012362267161744257	0.0	0.0	0.013524110786294377	0.10018407960481089	0.0	0.0	0.013610555717865574	0.017425312894917003	0.0	0.0	Enriched
msp_1589	unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.129642171207258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1981746682686633	0.0	0.0	0.0	0.016518731997822104	0.0	Enriched
