category,Bowel,Bowel,Bowel,Bowel,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cardio_Vascular,Cardio_Vascular,Cardio_Vascular,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Inflammatory,Inflammatory,Inflammatory,Inflammatory,Liver,Liver,Liver,Liver,Liver,Neurological,Neurological,Tumor,Tumor,Tumor,Tumor,Tumor,species
msp_0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09676986051450845,0.0,0.0,0.0,0.0,0.2291370130272821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15760103377679532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Burkholderiales
msp_0742,0.0,0.30377412562192224,0.31243666405407744,0.0,0.13665934384197956,0.0,0.11863856271591323,0.028931605990034092,0.0,0.03914809680717632,0.0,0.0,0.22745868149798862,0.35987627782418224,0.0,0.0,0.0,0.13955951209647993,0.0,0.0,0.0,0.056958199570268014,0.1969355508723712,0.0,0.11403689965621973,0.0,0.07990942386425715,0.23861076227097672,0.0,0.0,0.07758861113223263,0.0,0.0,0.0,0.05304935870650653,0.13511266017008813,0.0,0.09568352197560145,0.15186331035804265,0.015076902843638598,Streptococcus parasanguinis
msp_0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Bacteroidetes
msp_0744,0.0,0.0,0.0,0.0,0.0,0.0,0.18182508352968652,0.0,0.03878609452661838,0.0,0.0,0.0,0.0,0.1112644128335552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338649404049618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023275642593636122,Acidaminococcus sp. CAG:542
msp_0745,0.0,0.0,0.0,0.0,0.008916353149921638,0.0,0.0,0.0,0.0,0.0,0.04665242384911541,0.0,0.0,0.0,0.0,0.0,0.0,0.009932994408848613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396110479515243,0.06589328754846277,0.0,0.02351955970305509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06572845103735547,0.0,0.0,unclassified Lachnospiraceae
msp_0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07065160854532959,0.0,0.06342998255773107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017761383774489718,0.0,0.0,0.0,0.0,0.0,0.0,0.00432543325605662,0.0,0.0,0.0,0.011784406144354425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Prevotella
msp_0747,0.0,0.0,0.4018845805161857,0.0,0.03135430919614038,0.0,0.14049834155301485,0.11930270933510002,0.08362026854448348,0.0,0.0,0.014114811733739156,0.31541188989210994,0.22464984236682417,0.06989420105250325,0.08300348271581723,0.017482751826611322,0.17550643218132614,0.002723519614234054,0.01902198548369874,0.0,0.0353708225222277,0.3058465836604416,0.0,0.019003974010800687,0.0,0.053065280894724266,0.0,0.08691730735412506,0.1629311512438068,0.31118807913094515,0.0,0.07782919675608525,0.08012940624563357,0.0,0.0,0.0,0.065026723026963,0.014991449098175614,0.0,unclassified Firmicutes
msp_0748,0.0,0.0,0.0,0.0,0.0,0.0,0.2722666827324958,0.0288013427195792,0.1358875734322326,0.0,0.0,0.0,0.0,0.24334848131302825,0.008767826778591831,0.0,0.0,0.1366535816333124,0.0,0.0,0.0,0.0,0.3017754781166224,0.1526680527531143,0.0,0.0,0.0,0.0,0.0,0.0,0.11323183905751713,0.0,0.0,0.0,0.05571043449931347,0.0,0.0,0.0,0.09206067895112534,0.01287985138569588,Firmicutes bacterium CAG:460
msp_0749,0.0,0.0,0.0,0.0,0.026956227582433406,0.07640917350761083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015600962575868127,0.0,0.0,0.017604392299544348,0.0,0.0,0.02468095172833446,0.03541037811097456,0.0,0.0,0.0,0.0,0.0,0.0,0.008332239890047433,0.0,0.0,0.0,0.0,0.030627902004972046,0.0,0.0,unclassified Proteobacteria
msp_0750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02009754023158727,0.0,0.0,0.0,0.0,0.035237402350235855,0.0,0.0,0.0,0.06545800887037503,0.0,0.010031663321304812,0.0,0.06441058991952377,0.0,0.0,0.0,0.0,0.01625927248387989,0.0,0.0,0.18145176291229143,0.033337709944821076,0.0,0.0,0.09170592486383718,0.0,0.0,0.0,0.0,unclassified Lachnoclostridium
msp_0751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007001233439382157,0.14736431650011594,0.0,0.0,0.0,0.15950461604624885,0.0,0.0,0.0,0.0,0.0379415804778703,0.0,0.23983991828768025,0.0661338460556428,0.0,0.0,0.2346847942430281,0.0,0.0496434084392783,0.048395339830296376,0.038740115747702634,0.026011554146947422,0.1055409861759735,0.0,0.007544055519798616,0.0,0.0,0.0,0.1191610626993856,0.0,0.0,0.0,0.0,unclassified Firmicutes
msp_0752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006575423194294466,0.0,0.08837301638197442,0.0,0.043435669476332324,0.0,0.022157622513605046,0.0,0.05061756813451421,0.0,0.0,0.0,0.0,0.008860444785782138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruminococcus sp. CAG:624
msp_0753,0.0,0.0,0.0,0.0,0.0,0.0,0.04145235064925497,0.0,0.024422190616852857,0.0,0.0,0.055789720077910436,0.099816965935097,0.0,0.0,0.02379437528141695,0.0,0.04290563873100089,0.0,0.1709643432512361,0.0,0.03211688916749279,0.0,0.18134858488531777,0.0,0.0019230988443123338,0.02539320331982035,0.016548443394985766,0.034262682993610696,0.0,0.0,0.015015624378259311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Muribaculaceae
msp_0754c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011820050546531931,0.0,0.0,0.0,0.0,0.0,0.013193932238896278,0.03157930365150466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Citrobacter werkmanii
msp_0755c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Firmicutes
msp_0756,0.0,0.0,0.012150314713214112,0.0,0.0,0.0,0.024080127513891148,0.0329711511639464,0.0031002960083862277,0.06763644266133649,0.0,0.0,0.15121336550271205,0.07496783095437944,0.0005620265582947797,0.11911190873977834,0.10216924446492463,0.0033218093704952103,0.0,0.006403265000002418,0.0,0.020675262926013058,0.0,0.04821339044965189,0.016208352221854138,0.0,0.02783123851680428,0.02318148548119751,0.08439432101459969,0.1716403437516069,0.0,0.042717271797327545,0.001639805528068873,0.10593226171657581,0.0,0.19209941334977804,0.011844476202526715,0.001381561267824847,0.0,0.0,unclassified Blautia
msp_0757,0.0,0.0,0.03260773253630119,0.0,0.19134970141552265,0.0,0.16841220126052564,0.03799139720998026,0.07290136047959703,0.0,0.02842994396352104,0.0,0.2518201241140157,0.21939325442270094,0.06686639820657701,0.0772622877459482,0.0,0.14966963036244538,0.0,0.007692375303126488,0.0,0.015023942320219858,0.03495310368212777,0.22592133367052805,0.029786976225625605,0.0,0.02754649637900787,0.062488436393708414,0.0,0.0,0.025695820724477493,0.0,0.11389500583876645,0.07576251584378105,0.0,0.0,0.054796741215008694,0.0,0.0,0.0,Clostridium sp. 28_12 & CAG:356
msp_0758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07065160854532959,0.0,0.056545412490414476,0.0053449346502280415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532256680855069,0.0,0.0,0.1303393420502771,0.0,0.0,0.0,0.04478607488850334,0.0,0.0,0.0,unclassified Lachnospiraceae
msp_0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025600489084668727,0.0,0.0,0.0,0.0,0.01625516848959524,0.0,0.12707785620499265,0.0,0.0,0.0,0.0,0.0,0.06744687995458921,0.0,0.0,0.0,0.0,0.01632965894484906,0.04273905323522185,0.09561676988313789,0.1339357722248638,0.035617046758797455,0.0,0.0,0.11691274076166126,0.03158676138297105,0.0,0.0,0.0,unclassified Firmicutes
msp_0760,0.09161605119035221,0.0,0.0,0.0,0.03164656283367316,0.0662579916768755,0.13587588622120783,0.17091522009277074,0.0,0.0,0.035133196452987334,0.0,0.2110193025797938,0.20601326349026514,0.0011426592456068713,0.04214800973638976,0.0,0.0,0.043219380631755795,0.1116638427295481,0.0,0.0526757499580334,0.0,0.3537857218452911,0.0,0.0,0.0,0.06640995272473789,0.01278787595430237,0.1612924458341938,0.1460169399745909,0.0,0.006631319255995331,0.041476694000382876,0.17270900582366172,0.13968032385555543,0.05109387841591506,0.13970174556015783,0.014202250793564882,0.0,Clostridium sp. 29_15 & CAG:265
msp_0761,0.0,0.0,0.11163460569894045,0.0,0.0,0.019776655959045528,0.043945082415395985,0.0,0.0,0.0,0.0259859032688062,0.0,0.3764777206960632,0.17458071226561053,0.01358207489658562,0.0785866218724157,0.0,0.006540804133619385,0.0,0.036291448727516266,0.0,0.027685443571275604,0.0,0.10231406355454972,0.0,0.0,0.06237741992707519,0.0,0.10415589545863202,0.13355100824833266,0.1431880095178757,0.10777234779487246,0.11634201131633966,0.08290823557319507,0.0,0.0,0.05501163039624406,0.0,0.00896548502626614,0.04203465965759336,unclassified Clostridiales
msp_0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753437801043709,0.0,0.0,0.0,0.0,0.0,0.0,0.09751281529772925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1894446480937322,0.1148708011432162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clostridium sp. CAG:678
msp_0763,0.22342236958080877,0.0,0.1619984430841154,0.12371604939826496,0.0,0.0,0.0,0.05098710278868284,0.1614468264091868,0.014131698944399381,0.0,0.0247034646472579,0.19093671292658287,0.0,0.14372611377735284,0.08790148871586548,0.08978720893145203,0.0,0.0,0.16582429217790584,0.0,0.10716675288190662,0.0,0.06398549225643545,0.0,0.0,0.0418650393890004,0.006659813112962259,0.20227947557173304,0.3437061948728506,0.07231487464351269,0.01653813714251816,0.20380514634247027,0.11476374771542779,0.0,0.12959943933982873,0.0,0.0,0.0,0.0,Oscillibacter sp. ER4 / Firmicutes bacterium CAG:129_59_24
msp_0764,0.07414482477938375,0.0,0.0,0.0,0.0,0.01335779444094688,0.0,0.0,0.0,0.0,0.0,0.0011998059350866422,0.008563923448092918,0.004442467204497474,0.0,0.014180431129358904,0.0,0.0,0.004757080926195475,0.0,0.0,0.03632472819974193,0.0,0.0,0.0,0.0,0.0,0.0,0.054890387482186054,0.0,0.0,0.0,0.023679426087709725,0.0,0.0,0.0,0.0030283049308840256,0.0,0.0,0.0,unclassified Bacteroidales
msp_0765,0.0,0.0,0.0,0.0,0.0,0.03720129425135213,0.0,0.0,0.09298582840188031,0.0,0.0,0.00039993531169554885,0.006177332990225984,0.003201796925767537,0.0,0.08155491738437795,0.0,0.010517288197604424,0.0,0.0,0.0,0.012144418558494694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02447204286052008,0.0,0.0,0.0,0.03158676138297105,0.0,0.0,0.0,unclassified Prevotellaceae
msp_0766,0.0,0.0,0.0,0.0,0.0,0.0,0.016824159026673828,0.08245199163932648,0.15875863483973301,0.0,0.0011779313493156445,0.0,0.0004803214819254859,0.0,0.0,0.04134734309770949,0.0,0.02202062065587719,0.0,0.17408432227879853,0.0,0.052443425006193076,0.0,0.1347477151035746,0.0,0.0,0.0,0.0,0.10593183472352224,0.1536852035515283,0.0,0.0,0.08054812275288056,0.0,0.0,0.0,0.0018611055207715319,0.0,0.0,0.0,unclassified Oscillibacter
msp_0767,0.04271650630610869,0.0,0.0,0.0,0.0,0.05911170476504553,0.021831211274512582,0.027201268124047016,0.0,0.0,0.0,0.0,0.009641692460278415,0.10952313733137675,0.0,0.0,0.0,0.0,0.048852895945875774,0.0,0.0,0.03883684729730822,0.08431961888552685,0.09605327589264706,0.041273130465366764,0.0,0.033119488310453235,0.01527892367724084,0.0,0.024265151536384894,0.04596551335565939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Lachnospiraceae
msp_0768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09028945127301266,0.0,0.0,0.0,0.0,0.018046366749695748,0.011920738241888305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14992521094446784,0.028156914014944648,0.0,0.0,0.07356225973127423,0.0,0.0,0.0,0.0,unclassified
msp_0769,0.21887106786522792,0.40881490876633847,0.0,0.1529726853082576,0.1863269333243335,0.0,0.02672629108072151,0.09051541201393762,0.22118750627909015,0.10733774007065895,0.0,0.0,0.2895013055193335,0.10868972554621671,0.039748787703542,0.0,0.04081236769611457,0.0,0.0,0.0,0.09171758198916048,0.13519958640067795,0.0,0.0,0.14973029859391207,0.0,0.0,0.2198984907637752,0.26010573026553485,0.12427620375649427,0.0,0.09002805513954094,0.0,0.0,0.17878388973441772,0.16347653199906761,0.0,0.07550928541448072,0.0,0.0,Butyricicoccus sp. N15.MGS-46 & N54.MGS-46 & K4410.MGS-46
msp_0770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006899818958362801,0.0,0.009932994408848613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_0771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08518197890624227,0.0,0.04584876222501746,0.0,0.012582763289794137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01701770762869389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clostridiales bacterium UBA644
msp_0772,0.014421813456213914,0.07840625602339754,0.2916075531171389,0.0,0.0,0.0,0.006242444736729076,0.01187197478923479,0.0,0.01755545803239907,0.0,0.0,0.0,0.0,0.0,0.0,0.01800440870971524,0.07137724319544594,0.0,0.0,0.0,0.0,0.22063127819858236,0.0,0.054913731153029596,0.09517638007237952,0.0782690329910295,0.0682075588234719,0.022139559143468237,0.02768948366580219,0.27576226432200157,0.12885553355944623,0.0,0.0,0.0,0.16264453624173508,0.0,0.0,0.0,0.058293955350323744,Clostridiales bacterium 1_7_47FAA  & VE202-28
msp_0773,0.0,0.0,0.3159081825435672,0.0,0.0,0.0,0.08610848228367372,0.0,0.0,0.0,0.007381595473580628,0.0,0.33215845132573407,0.11606110872942628,0.037213201677790984,0.008861822419599813,0.0,0.1237724951650099,0.0,0.17045728214403294,0.0,0.047780579518741935,0.0,0.20694530973768296,0.0,0.0,0.03786699294084698,0.05724847366388698,0.05430650904993353,0.24636027895424586,0.16069315039195808,0.0010678867569921299,0.1272233728842976,0.05441829177411673,0.0037159054901077207,0.0,0.05651585466489132,0.0,0.0,0.06032813511954131,unclassified Firmicutes
msp_0774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10555880257960468,0.013327662712376608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prevotella sp. CAG:1058
msp_0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10231083942330921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06236248633480811,0.0,0.0410225767276472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148708011432162,0.01703307514065249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
msp_0776,0.03856716637351733,0.0,0.08505220299249887,0.0,0.0,0.0448782436671974,0.1629029396983191,0.029625980417022857,0.0,0.0,0.0,0.0,0.47725823617236096,0.2329753955381137,0.057132962280343556,0.07034574226557035,0.0836871266485307,0.1729598139020238,0.014876363782369404,0.13338025790215907,0.03361093327595579,0.05430388135000708,0.0,0.10033030501560582,0.02964325137049593,0.0,0.050555439526185915,0.0771382566872034,0.06923022884562058,0.20923726680736207,0.06532241885851955,0.0,0.047728047803019064,0.07103843340525928,0.0,0.0,0.0,0.0,0.10808677578433197,0.052050655366561414,unclassified Clostridiales
msp_0777,0.17495481395819518,0.4051342229457094,0.1316365353560211,0.10243477591347916,0.0,0.0034593208317906577,0.0,0.0,0.0686600802439741,0.011369110342066523,0.0,0.009661260782284912,0.28776436214934437,0.0,0.11922598721915095,0.15164268984083878,0.0,0.10142791897889179,0.0,0.17685850732471178,0.0,0.11199906659109696,0.0,0.11052895368439063,0.0,0.0,0.033735373692934556,0.0,0.13921862167578986,0.3175191318327357,0.07866946525155556,0.047306866152937076,0.27300965019447276,0.0,0.0,0.0,0.0,0.0,0.0,0.005072331969853496,Firmicutes bacterium CAG:129
msp_0778,0.0,0.0,0.0,0.0,0.0,0.0,0.03380622141832033,0.03200149191064356,0.10132640727255104,0.0,0.0,0.0,0.0,0.05600333344969952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Faecalibacterium
msp_0779,0.0,0.0,0.0,0.0,0.0,0.0,0.12673443428191067,0.0,0.0,0.0,0.0,0.053712226727099965,0.23167066523674493,0.2684603380574019,0.0,0.07315196575077564,0.0,0.038650648031356434,0.0,0.06352225539252862,0.0,0.003088782822671018,0.0,0.1795206835429002,0.0,0.0,0.04804487129026834,0.06697095081900781,0.09081877399920638,0.0,0.0,0.0,0.12980830989925096,0.0,0.0,0.0,0.0,0.08736296643664514,0.0,0.01951167207276751,Clostridium sp. CAG:417
msp_0780,0.20992077887979774,0.0,0.0,0.0,0.0,0.13951335849595903,0.051038218874418756,0.16681348802475035,0.17209608112708205,0.19922421428917736,0.011642570551965272,0.0,0.40892546930791873,0.055271389398019906,0.10500428642570186,0.19305859623544291,0.21454444591944055,0.014108526734285077,0.0,0.11897820750202762,0.1309136139564946,0.21077683655879514,0.0,0.33413697964377126,0.0006046470159049718,0.005140777617254697,0.10771741193967563,0.02004739804923481,0.12786860760856186,0.11929997896984548,0.0,0.032284993476903695,0.0,0.090385565641227,0.06546495638673043,0.11821165185449663,0.019003260623227613,0.027845217017060334,0.0,0.011362800273786238,unclassified Lachnospiraceae
msp_0781,0.0,0.0,0.01993359534642913,0.0,0.0,0.0,0.0,0.0,0.04964641157569998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2974860912647656,0.014164348940640272,0.0,0.022750930563064684,0.0,0.022617820795545248,0.03690771582175584,0.23465301310912748,0.0,0.0,0.0,0.03098452492195726,0.04316740720659229,0.31725476856678725,0.09779888569863615,0.1773022177307279,0.13205561877048283,0.0,0.0,0.09518786335479863,0.06773321087284132,0.0,0.0,0.0,unclassified Clostridiales
msp_0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0020569877470956663,0.0,0.0,0.10068685784516143,0.0,0.0023805035283177385,0.0,0.0,0.0,0.0,0.0,0.0190234191528078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03330499798366283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Candidatus Gastranaerophilales bacterium MH_37 & HUM_20 / Melainabacteria sp. 35_41
msp_0783,0.0,0.0,0.0,0.0,0.0,0.006501567465243753,0.07713704051608723,0.0,0.0,0.0,0.0,0.0,0.0968811728193589,0.0,0.0,0.008106858812409167,0.0,0.15697231731183547,0.0,0.0,0.0,0.0006133157796897652,0.0,0.0,0.0,0.0,0.014296494842755657,0.005688773002635768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03024713198504207,unclassified Firmicutes
msp_0784,0.0,0.0,0.0,0.0,0.0,0.0,0.024144965009828212,0.0,0.040678099137672924,0.0,0.0,0.0,0.006177332990225984,0.0,0.0,0.0,0.0,0.12708893793853349,0.0,0.04584876222501746,0.0,0.0,0.1667534496283749,0.05061756813451421,0.0,0.0,0.0,0.0,0.0,0.0,0.19565594803123165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_0785,0.06094493851178257,0.0,0.0,0.0,0.0,0.0,0.06593912432347539,0.0,0.0,0.0,0.0,0.0,0.07269816716313733,0.1327804086677576,0.037098323123141784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10293247169357919,0.05121780604731691,0.049614445334547154,0.12220326942119192,0.036555628924018854,0.0,0.0,0.0,0.04754080215524614,0.07058080363615916,0.0,0.0,0.0,0.057994296779674784,0.06610146430631983,Collinsella tanakaei
msp_0786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03769275091343473,0.0,0.0,0.0,0.0,0.03812008619357452,0.0,0.0,0.0,0.0,0.0,0.01597792080741682,0.0,0.0,0.0,0.042914369426738014,0.0,0.009141216845097095,0.052496775027303905,0.0,0.0,0.0,0.01660989314958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Muribaculaceae
msp_0787,0.0,0.0,0.0,0.0,0.0,0.0,0.07789360398512694,0.0,0.10860811126464812,0.0,0.0,0.0,0.13446616490091814,0.034952171570750326,0.02133651552765804,0.055202005885332105,0.0,0.0,0.0,0.0,0.0,0.03294354031139536,0.0,0.0,0.0,0.0,0.0,0.0,0.039324291220244494,0.0,0.0,0.0,0.061347058773493404,0.030291128375867758,0.08525213013441527,0.0,0.0,0.0,0.0,0.05442873962859089,unclassified
msp_0788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006177332990225984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01701770762869389,0.0,0.0,0.001692995543984507,0.0,0.0,0.0,0.0,0.0,unclassified Rhodospirillales
msp_0789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prevotella sp. CAG:1185
msp_0790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010672656419225264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667534496283749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09561676988313789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Firmicutes
msp_0791,0.0,0.0,0.0,0.0,0.0,0.0,0.022535300675839646,0.0,0.0,0.0,0.0,0.0,0.0,0.0010672656419225264,0.018754067406546556,0.02238228485263844,0.0,0.014718306199343922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Oscillibacter
msp_0792,0.0,0.0,0.0,0.0,0.0,0.040115725534763336,0.0,0.0,0.0,0.0,0.0,0.0,0.16394973023812281,0.05368741299032116,0.0,0.0,0.0,0.0,0.01037048358507916,0.008624436559065854,0.0,0.02991508248413584,0.0,0.0,0.06694382387596291,0.0,0.007096746502701848,0.06721610655180038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02575540713605314,Clostridium perfringens
msp_0793,0.002443839931429532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008393185763541958,0.0,0.0,0.0,0.0,0.0,0.14110575752666668,0.0,0.0,0.040270455665736456,0.0,0.0,0.25243908214870064,0.03825129384014448,0.0,0.0,0.0009889913091804536,0.01594393404722373,0.0,0.11612701258189558,0.137714398853737,0.10372625946254399,0.03602895322652899,0.0,0.0,0.08862105265097904,0.0,0.0,0.0,0.0,unclassified Clostridia
msp_0794,0.0,0.0,0.0,0.0,0.06471999905579542,0.0,0.0,0.0,0.13283011203409162,0.0,0.0,0.0,0.09502590135065425,0.030304020388209195,0.0,0.0,0.04492870087294234,0.004919065197005221,0.0,0.0,0.0,0.03402716770264217,0.0,0.0,0.0,0.0,0.0,0.0,0.02850023262780987,0.08731439028154223,0.0,0.0,0.0,0.05637467724603928,0.001139171463839541,0.0,0.0,0.0,0.0,0.0,unclassified Eggerthellaceae
msp_0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018066711124088884,0.0,0.10231083942330921,0.0,0.0,0.08035649217481478,0.034952171570750326,0.004108990384908482,0.0,0.0,0.08858890757082355,0.0,0.08612529816063785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06855554517546175,0.042817545735357065,0.0,0.0,0.0,0.0,0.0,0.0,0.059376806867553665,unclassified
msp_0796,0.0,0.0,0.0,0.0,0.0,0.0,0.07405155889544376,0.0,0.054972271958906346,0.0,0.0,0.0014664294762170025,0.0,0.09512320941737483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01976589855372899,0.0,0.0,0.0,0.0,0.032996871256409516,unclassified Firmicutes
msp_0797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Ruminococcus
msp_0798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006177332990225984,0.0010672656419225264,0.0,0.0011315703091714898,0.0,0.03690878300220017,0.0,0.06845503298135477,0.0,0.0,0.0,0.12601118222442087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01701770762869389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
