gp,index,Austria,China,Denmark,Fiji,Finland,France,India,Italy,Japan,Luxembourg,Madagascar,Mongolia,Peru,Spain,Sweden,"Tanzania, United Republic of",Thailand,United Kingdom,United States of America
msp_0801,Sutterella parvirubra,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_0802,Bacteroidales bacterium H3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_0808,Clostridium sp. CAG:288,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0811,[Staphylococcus] sp. CAG:324,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_0814,Lachnoclostridium sp. An138,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_0818,Clostridium sp. CAG:302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0819,Candidatus Gastranaerophilales bacterium HUM_2 / Candidatus Melainabacteria bacterium MEL.A1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_0821,Firmicutes bacterium CAG:313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0823,Ruminococcus sp. CAG:724,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_0824,Clostridium sp. CAG:967,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0825,Firmicutes bacterium CAG:791,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_0828,Massiliomicrobiota sp. An80 & An105 & An134 & An142,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_0831,Faecalicoccus pleomorphus,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0832,Streptococcus pasteurianus,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_0833,Streptococcus thermophilus,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0835,Clostridiales bacterium 41_21_two_genomes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0838,Candidatus Gastranaerophilales bacterium HUM_6 & HUM_7 & HUM_12 & HUM_14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0839,Clostridium sp. CAG:964,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_0843,Weissella confusa,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0844c,Campylobacter concisus 2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_0845,Clostridium sp. CAG:440,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_0852,Eubacterium dolichum,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_0853c,Granulicatella adiacens,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0854,Clostridium sp. CAG:349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
msp_0856,Clostridium sp. 28_17 & CAG:470,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0858,Clostridium sp. CAG:433,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_0865,Enterobacter kobei,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0866c,Lactobacillus agilis,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0868,Lachnospiraceae bacterium 2_1_46FAA,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0872,Clostridium sp. CAG:567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_0873,Olsenella sp. Marseille-P2300,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
msp_0877,Massiliomicrobiota timonensis,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_0878,Bifidobacterium gallinarum == saeculare ,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0881,Haemophilus parainfluenzae,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_0882c,Candidatus Gastranaerophilus phascolarctosicola,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0883,Clostridium spiroforme,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0884,Veillonella atypica,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_0886,Firmicutes bacterium CAG:449,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0890c,Leuconostoc mesenteroides,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0893,Faecalibacterium prausnitzii 2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_0895,Acetobacter sp. CAG:977,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_0896,Candidatus Methanomassiliicoccus intestinalis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0897,Candidatus Gastranaerophilales bacterium HUM_1 / Clostridium sp. CAG:813,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_0898,butyrate-producing bacterium SS3/4 - Clostridium sp. CAG:81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0903,Oscillibacter sp. 57_20,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_0905c,Treponema succinifaciens,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_0906,Clostridium sp. 2789STDY5834924,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0907,Clostridium sp. CAG:465,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_0909,Clostridium sp. CAG:768,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
msp_0910,Bifidobacterium catenulatum,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0916,Bifidobacterium animalis,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0923,Veillonella seminalis,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
msp_0924,Methanobrevibacter smithii 2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_0925,Lactobacillus gasseri 2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0934,Bacteroides salanitronis,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_0935,Peptostreptococcus anaerobius,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_0936c,Helicobacter winghamensis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_0938,Firmicutes bacterium CAG:536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0946,Collinsella intestinalis,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0947,Clostridium sp. 26_22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_0950c,Sanguibacteroides justesenii == Gabonibacter massiliensis,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_0952,Agathobaculum desmolans,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_0955,Firmicutes bacterium CAG:345,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0963c,Campylobacter hominis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0964,Clostridium sp. CAG:571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_0968c,Veillonella magna,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
msp_0969,Olsenella sp. Marseille-P2912,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0970,Collinsella bouchesdurhonensis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0971,Bacteroides sartorii,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0974c,Gemella sanguinis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0977,Flavonifractor sp. 2789STDY5834895 & sp. 2789STDY5834937 /  Clostridium sp. 2789STDY5608878,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
msp_0983,Streptococcus lutetiensis,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_0985,Mycoplasma sp. CAG:472,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_0986,Coprococcus catus,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_0999,Collinsella stercoris,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1003,Eubacterium sp. CAG:841,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1005,Clostridium sp. CAG:508,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_1006,Lactobacillus fermentum,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1007,Coprobacillus sp. CAG:698,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1009,Senegalimassilia anaerobia,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1011,Clostridium sp. CAG:557,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1012,Intestinimonas massiliensis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1018,Candidatus Methanomethylophilus alvus / Methanoculleus sp. CAG:1088,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1019,Oxalobacter formigenes 1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1028c,Prevotella intermedia,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1033,Clostridium sp. CAG:273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
msp_1034,Anaeroglobus geminatus,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1035,Mobilibacterium timonense,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1038,Blautia sp. 2789STDY5608796 & sp. 2789STDY5608848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1040c,Colibacter massiliensis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
msp_1043,Mycoplasma sp. CAG:611,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_1045,Prevotella sp. CAG:1320,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1046,Clostridium sp. 7_2_43FAA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1049,Clostridium sp. CAG:451,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_1052,Bacteroidales bacterium 52_46,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1054,Clostridium sp. CAG:780,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1057c,Peptoniphilus lacrimalis,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1058c,Proteus mirabilis 2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1059c,Lactobacillus gallinarum,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1063c,Peptostreptococcus sp. MV1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
msp_1068,Clostridium sp. CAG:524,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1070,Butyricicoccus pullicaecorum,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1071,Coprobacillus sp. CAG:826,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_1081,Fusobacterium gonidiaformans,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1084,Eubacterium sp. ER2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1089,Lactobacillus casei == paracasei,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1093,Clostridium sp. 27_14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
msp_1099c,Bifidobacterium thermacidophilum,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1101,Firmicutes bacterium CAG:631,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1102,Firmicutes bacterium CAG:552,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1107,Bacteroides sp. CAG:1060,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
msp_1110,Coprobacillus sp. CAG:605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1111,Clostridium sp. CAG:568,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_1112,Mycoplasma sp. CAG:956,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
msp_1113c,Firmicutes bacterium CAG:822,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
msp_1114,Allisonella histaminiformans,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1122,Firmicutes bacterium CAG:582,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
msp_1125,Eggerthella sp. CAG:368,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1126,Prevotella corporis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1127,Streptococcus anginosus,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1134,Clostridium sp. CAG:798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
msp_1138,Clostridium sp. CAG:628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1139,Clostridium sp. CAG:389,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_1141,Mycoplasma sp. CAG:877,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_1144c,Bacteroidales bacterium M7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
msp_1155,Bifidobacterium angulatum,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1156,Solobacterium moorei,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1158,Porphyromonas somerae,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1160,Clostridium sp. CAG:533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1164,Faecalibacterium sp. CAG:1138,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_1168,Peptoniphilus harei,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1169c,Sphaerochaeta sp. Phil3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
msp_1170,Clostridium sp. CAG:609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1182,Verrucomicrobia bacterium CAG:312_58_20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_1186,Corallococcus sp. CAG:1435,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1187,Bacillus sp. CAG:988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
msp_1190c,Streptococcus sp. UBA632,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1191c,Atopobium parvulum,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1193,Dialister pneumosintes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1196,Lactobacillus crispatus,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
msp_1198,Clostridium sp. CAG:575,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1204,Clostridium sp. CAG:914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1205,Comamonas kerstersii,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1211,Clostridium sp. CAG:762,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_1214,Firmicutes bacterium CAG:884,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_1217,Eggerthella sp. CAG:1427,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1219,Veillonella sp. oral taxon 158,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1221,Mycoplasma sp. CAG:776,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1222,Lactobacillus vaginalis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1223c,Lactobacillus parabuchneri,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1227c,Libanicoccus massiliensis,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1229,Bacteroides sp. Marseille-P3208T,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1234,Parvimonas micra,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1237,Lactobacillus reuteri,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_1241,Alistipes sp. Zagget8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
msp_1243,Clostridium sp. CAG:710,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_1244,Collinsella aerofaciens,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1245,Parvimonas sp. KA00067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
msp_1250,Drancourtella sp. An12 & An57,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1257,Clostridium sp. CAG:921,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1259c,Clostridiales bacterium S5-A14a,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1260,Clostridium sp. CAG:793,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_1263c,Prevotella sp. UBA641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1264c,Dielma fastidiosa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1265,Lactobacillus johnsonii,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_1266,Acidiphilium sp. CAG:727,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1268,Lactobacillus acidophilus,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
msp_1275,Clostridium sp. CAG:594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1276,Succinatimonas hippei,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_1286,Acidaminococcus sp. CAG:917,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1287,Lactobacillus delbrueckii,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1293,Clostridiales bacterium UBA643,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1300c,Christensenella minuta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1308,Turicibacter sanguinis 2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1311,Methanosphaera stadtmanae,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1313,Acholeplasma sp. CAG:878,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1322,Clostridium sp. CAG:1193,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1325,Megasphaera micronuciformis,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1327,Peptostreptococcus stomatis,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1329,Veillonella tobetsuensis,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1331,Hafnia paralvei,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1333,Clostridium sp. CAG:1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
msp_1335,Anaeromassilibacillus sp. An172,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1336,Anaerococcus obesiensis == vaginalis,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1337c,Clostridium sp. Marseille-P2538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1339,Gordonibacter urolithinfaciens,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1341,Streptococcus infantarius,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1344c,Bacteroides acidifaciens,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
msp_1351,Clostridium celatum,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1352,Enterobacter cloacae,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
msp_1356,Anaeromassilibacillus sp. An250,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1362,Holdemania massiliensis,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1368,Clostridium sp. CAG:1219,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_1381,Butyricicoccus sp. 2789STDY5834927 / Clostridia bacterium UC5.1-1D1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1397c,Catabacter hongkongensis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1403,Blautia sp. 2789STDY5834862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
msp_1404,Prevotella bivia,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_1410,Lactococcus lactis subsp. cremoris,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1412,Prevotella disiens,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
msp_1418c,Streptococcus mitis,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1432,Citrobacter koseri,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
msp_1441c,Bacteroides faecichinchillae,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
msp_1444,Ruminococcaceae bacterium D5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1453,Streptococcus vestibularis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1456c,Porphyromonas endodontalis,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1457,Fenollaria massiliensis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1458,Christensenellaceae bacterium Phil10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1475,Bacteroidales bacterium M1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1476,Haemophilus pittmaniae,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
msp_1477,Streptococcus mutans,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1489c,Enterococcus gallinarum,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1490,Roseburia sp. CAG:309,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_1491,Clostridium sp. 2789STDY5834920,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
msp_1511c,Enterobacter asburiae,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1513,Gordonibacter sp. An232A / Coriobacteriaceae bacterium CHKCI002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_1523,Desulfovibrio sp. Zagget14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1525,Clostridium hylemonae,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1528,Olsenella sp. An188,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_1543,Streptococcus oralis,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1547c,Lactobacillus farciminis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1554c,Kluyvera georgiana,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_1556,Holdemania filiformis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1559c,Porphyromonas sp. HMSC065F10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1567,Clostridium disporicum,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1570,Porphyromonas asaccharolytica,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
msp_1571c,Tissierellia bacterium S7-1-4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1578c,Bacteroides oleiciplenus,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1584,Pseudoflavonifractor capillosus,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1590c,Holdemania sp. Marseille-P2844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1599,Streptococcus sp. I-P16,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1603c,Atopobium parvulum 2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1606c,Olsenella sp. KH3B4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1608c,Clostridium sp. 2789STDY5608831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1618,Alistipes sp. An54 & An116,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
